id,dutch_address,documented_residence,current_age,own_income,total_income,total_assets,first_home_equity,eligible_other_assistance,imprisoned_or_detained,work_obligation_exemption,other_adults_in_household,children,has_partner
11610,true,true,48,0,0,7097,394910,false,false,false,0,0,false
11611,true,true,49,0,878,19027,0,false,false,false,1,1,true
11612,true,true,44,925,925,17785,0,false,false,false,0,1,false
11613,true,true,66,694,694,6939,0,false,false,false,0,0,true
11614,true,true,65,538,538,50739,0,false,false,false,0,0,false
11615,true,true,44,1122,1872,40931,0,false,false,false,0,1,true
11616,true,true,62,559,559,22541,351078,false,false,true,1,1,false
11617,true,true,36,0,0,27047,0,false,false,false,3,1,false
11618,true,true,46,971,971,13841,184481,false,false,false,2,0,false
11619,true,true,40,0,0,18997,0,false,false,true,1,0,false
11620,true,true,31,408,408,16713,0,false,false,true,1,0,false
11621,true,true,60,1178,1178,24430,0,false,false,false,0,0,false
11622,true,true,56,0,375,40213,0,false,false,true,0,0,true
11623,true,true,47,604,604,24474,0,false,false,false,1,0,false
11624,true,true,43,692,692,8297,0,false,false,false,0,1,false
11625,true,true,60,800,800,19824,0,false,false,false,0,1,false
11626,true,true,48,525,525,57143,0,false,false,true,0,1,true
11627,true,true,39,0,0,10503,0,false,false,false,2,2,false
11628,true,true,52,467,467,9952,375128,false,false,true,0,1,false
11629,true,true,33,505,1232,26926,0,false,false,false,0,2,true
11630,true,true,54,729,729,20630,0,false,false,false,2,2,false
11631,true,true,49,560,560,11799,0,false,false,true,1,1,false
11632,true,true,56,0,0,12135,0,false,false,false,0,1,true
11633,true,true,53,804,804,8608,0,false,false,false,1,0,false
11634,true,true,24,1632,2747,28557,436708,false,false,false,0,1,true
11635,true,true,50,1026,1026,27151,0,false,false,false,1,1,false
11636,true,true,28,1423,1423,28408,0,false,false,false,1,1,true
11637,true,true,56,1200,1200,11739,0,false,false,false,1,1,false
11638,true,true,48,0,0,20138,0,false,false,false,0,1,false
11639,true,true,55,1566,1566,9626,0,false,false,false,1,0,false
11640,true,true,60,0,0,23324,510409,false,false,false,1,0,false
11641,true,true,42,622,622,17337,0,false,false,false,1,1,false
11642,true,true,62,0,1148,6762,0,false,false,false,1,0,true
11643,true,true,42,1174,2212,9839,0,false,false,true,0,0,true
11644,true,true,49,565,565,47641,0,false,false,false,1,1,false
11645,true,true,40,0,395,16743,0,false,false,false,2,0,true
11646,false,true,41,397,1421,12040,0,false,false,true,1,1,true
11647,true,true,54,1546,1546,23019,0,false,false,false,1,0,true
11648,true,true,53,0,0,21408,0,false,false,false,0,1,false
11649,true,true,57,826,826,7789,0,false,false,true,0,0,false
11650,true,true,46,1091,1091,41313,0,false,false,false,2,1,false
11651,true,true,51,416,416,9464,0,false,false,false,1,2,false
11652,true,true,66,277,800,23142,0,false,false,false,0,2,true
11653,true,true,43,1880,1880,16083,460649,false,false,false,1,1,false
11654,true,true,36,420,991,23162,315342,false,false,true,1,0,true
11655,true,true,59,0,0,6699,0,false,false,true,1,0,false
11656,true,true,58,607,607,11598,0,false,false,false,0,1,false
11657,true,true,51,773,773,31222,349961,false,false,true,0,1,false
11658,true,true,52,1121,1468,22228,0,false,false,false,1,0,true
11659,true,true,37,736,1245,6018,0,false,false,false,0,0,true
11660,true,true,44,422,422,31983,271926,false,false,true,0,0,true
11661,true,true,39,201,201,28762,0,false,false,false,0,3,false
11662,true,true,50,0,1018,17105,369371,false,false,true,1,2,true
11663,true,true,55,0,0,15531,0,false,false,false,1,0,false
11664,false,true,48,0,0,15844,0,false,false,false,0,2,false
11665,false,true,50,456,691,23656,0,false,false,false,0,0,true
11666,true,true,42,0,0,50430,0,false,false,false,1,1,false
11667,true,true,54,643,643,26661,0,false,false,false,0,0,false
11668,true,true,44,751,751,40075,0,false,false,false,1,0,false
11669,true,true,39,501,501,6750,0,false,false,false,0,1,false
11670,true,true,48,911,911,38309,0,false,false,false,1,1,false
11671,true,true,59,260,260,16283,0,false,false,false,1,1,false
11672,true,true,52,0,886,7388,0,false,false,true,1,1,true
11673,true,true,36,0,0,15741,0,false,false,false,1,0,false
11674,true,true,58,300,300,10625,338949,false,false,true,1,0,false
11675,true,true,43,1590,1590,37464,0,false,false,false,0,2,true
11676,true,true,31,509,509,10410,0,false,false,false,1,1,false
11677,true,true,55,326,326,12797,0,false,false,false,1,1,false
11678,true,true,48,0,0,25843,0,false,false,true,1,0,false
11679,true,true,62,0,1199,11434,264135,false,false,true,0,1,true
11680,true,true,28,636,636,19294,0,false,false,false,2,1,false
11681,true,true,35,741,2027,20969,0,false,false,false,1,0,true
11682,true,true,57,1497,2055,9105,0,false,false,true,0,1,true
11683,true,true,42,613,613,5213,0,false,false,true,1,1,false
11684,false,true,29,649,649,8980,0,false,false,true,3,1,false
11685,true,true,38,0,0,22087,0,false,false,false,1,1,false
11686,true,true,54,0,0,11225,0,false,false,false,0,0,false
11687,false,true,37,508,508,33225,0,false,false,false,0,2,false
11688,true,true,43,622,622,13717,0,false,false,true,2,0,false
11689,true,true,42,1068,2086,30953,0,false,false,false,0,0,true
11690,true,true,46,2067,2067,41303,0,false,false,false,1,1,false
11691,true,true,35,943,943,19585,0,false,false,false,0,1,false
11692,true,true,60,467,1352,20033,0,false,false,false,1,1,true
11693,true,true,29,415,415,15594,0,false,false,false,1,2,false
11694,true,true,65,596,596,38155,0,false,false,true,1,0,true
11695,true,true,35,2697,2697,10164,375338,false,false,false,1,2,false
11696,true,true,46,718,718,15806,0,false,false,true,0,1,false
11697,true,true,25,0,0,15628,0,false,false,false,1,1,false
11698,true,true,53,313,1098,18557,0,false,false,false,1,2,true
11699,true,true,51,1297,1297,15373,0,false,false,true,1,0,false
11700,true,true,50,0,0,31651,0,false,false,false,0,3,false
11701,true,true,63,1033,1033,21392,0,false,false,true,0,0,true
11702,true,true,37,1535,1535,32558,0,false,false,false,0,1,false
11703,true,true,55,1253,1253,14747,0,false,false,false,0,2,false
11704,true,true,23,337,337,6778,0,false,false,false,0,1,false
11705,true,true,67,0,196,15244,0,false,false,true,1,1,true
11706,true,true,41,440,440,43503,0,false,false,false,0,2,false
11707,true,true,67,442,442,8678,0,false,false,false,0,0,false
11708,true,true,56,404,404,12495,343982,false,false,true,0,0,false
11709,false,true,52,0,0,4051,0,false,false,false,0,1,false
11710,true,true,33,566,566,7894,0,false,false,false,1,1,false
11711,true,true,56,795,795,14121,0,false,false,false,0,1,false
11712,true,true,44,0,0,39141,0,false,false,false,2,1,false
11713,true,true,34,0,0,8348,0,false,false,false,1,2,false
11714,true,true,46,265,265,12128,0,false,false,false,1,1,false
11715,true,true,55,942,942,13395,0,false,false,false,1,0,false
11716,true,true,41,212,212,9567,0,false,false,true,1,0,false
11717,true,true,58,317,317,9110,0,false,false,false,1,1,false
11718,true,true,62,1185,1185,18742,0,false,false,false,1,2,false
11719,true,true,49,556,989,25406,0,false,false,false,1,0,true
11720,true,true,46,533,533,36240,0,false,false,false,1,0,false
11721,true,true,39,414,414,22771,0,false,false,true,2,1,false
11722,true,true,49,1302,1302,11987,0,false,false,true,0,2,false
11723,true,true,52,0,0,18157,0,false,false,false,1,2,false
11724,true,true,61,497,497,21472,0,false,false,false,1,1,false
11725,true,true,62,0,0,22967,281673,false,false,true,0,0,false
11726,true,true,50,1139,1724,29494,0,false,false,false,2,1,true
11727,true,true,47,1239,2375,32410,453022,false,false,true,2,1,true
11728,true,true,55,439,439,17748,0,false,false,false,0,1,false
11729,true,true,37,823,1710,35267,0,false,false,true,0,0,true
11730,true,true,41,1074,1074,33012,0,false,false,false,1,1,true
11731,true,true,57,0,1019,23655,0,false,false,false,0,1,true
11732,true,true,36,204,204,16318,0,false,false,false,2,0,false
11733,true,true,41,843,843,33293,0,false,false,true,1,1,false
11734,true,true,50,0,0,37054,0,false,false,false,0,1,false
11735,true,true,43,725,725,18923,0,false,false,false,0,1,false
11736,true,true,63,1310,1310,20711,0,false,false,false,1,1,false
11737,true,true,51,363,363,32918,0,false,false,false,0,0,false
11738,true,true,42,1341,1341,25386,0,false,false,false,0,0,false
11739,true,true,50,0,0,16859,0,false,false,true,2,0,false
11740,true,true,37,0,0,34676,140198,false,false,false,1,1,false
11741,true,true,50,754,754,19846,0,false,false,false,2,2,false
11742,true,true,47,0,0,25528,0,false,false,true,0,2,false
11743,true,true,46,511,1434,15814,0,false,false,true,2,1,true
11744,true,true,67,799,799,32179,0,false,false,true,1,0,false
11745,true,true,31,0,0,27194,0,false,false,false,2,1,false
11746,true,true,50,406,406,10034,0,false,false,false,1,1,false
11747,true,true,50,464,464,11173,0,false,false,false,1,0,false
11748,true,true,37,1301,1301,10563,418064,false,false,true,1,1,false
11749,true,true,61,1435,1709,6291,0,false,false,false,2,1,true
11750,true,true,44,1478,1478,23568,0,false,false,true,0,1,false
11751,true,true,65,0,0,34200,0,false,false,false,1,1,false
11752,true,true,53,0,0,8153,0,false,false,false,0,0,false
11753,true,true,46,629,629,12090,0,false,false,false,2,1,false
11754,false,true,63,0,1192,25843,437834,false,false,false,1,1,true
11755,true,true,62,0,0,5300,0,false,false,false,0,1,false
11756,true,true,55,683,683,15879,0,false,false,false,1,1,false
11757,true,true,58,0,0,14057,0,false,false,false,0,2,false
11758,true,true,40,584,584,5401,0,false,false,false,1,0,false
11759,true,true,57,746,1394,9145,0,false,false,false,0,1,true
11760,true,true,42,189,189,7818,0,false,false,false,1,2,false
11761,true,true,56,0,0,21038,0,false,false,false,0,0,false
11762,true,true,43,523,523,38848,478257,false,false,false,0,1,false
11763,true,true,48,355,462,29262,0,false,false,false,0,2,true
11764,true,true,62,386,386,21909,0,false,false,true,0,0,false
11765,false,true,41,0,757,35456,0,false,false,false,0,1,true
11766,true,true,40,1060,1060,60454,0,false,false,false,1,1,false
11767,true,true,34,776,1557,20817,0,false,false,false,0,1,true
11768,true,true,45,1113,1113,35319,0,false,false,false,2,1,false
11769,true,true,44,884,884,14414,358579,false,false,true,0,1,false
11770,true,true,56,827,827,29628,0,false,false,true,1,0,false
11771,true,true,53,0,0,41965,0,false,false,false,1,1,false
11772,true,true,59,0,0,30860,0,false,false,false,1,0,false
11773,true,true,49,767,2086,6870,0,false,false,false,2,1,true
11774,true,true,31,0,0,14686,0,false,false,false,0,1,false
11775,true,true,53,663,663,28376,0,false,false,false,1,1,false
11776,true,true,37,0,779,14398,0,false,false,false,2,1,true
11777,true,true,34,202,202,9078,0,false,false,true,1,0,false
11778,true,true,62,770,770,33773,0,false,false,false,1,0,false
11779,true,true,51,784,784,11491,0,false,false,false,0,0,false
11780,true,true,60,755,755,45531,0,false,false,false,2,0,false
11781,true,true,53,213,213,10841,0,false,false,true,0,1,false
11782,true,true,45,1052,1893,13308,0,false,false,true,1,1,true
11783,true,true,58,962,962,31007,0,false,false,true,0,0,true
11784,true,true,49,0,1362,29151,0,false,false,false,0,0,true
11785,true,true,64,167,861,24292,0,false,false,false,1,0,true
11786,true,true,51,0,0,7190,0,false,false,true,1,1,false
11787,true,true,67,1767,1767,14469,0,false,false,false,0,1,false
11788,false,true,51,431,782,15770,0,false,false,false,1,0,true
11789,true,true,58,0,0,18427,0,false,false,false,1,0,false
11790,true,true,61,719,719,9962,0,false,false,false,0,1,false
11791,true,true,45,1085,1860,10467,0,false,false,true,0,2,true
11792,true,true,51,789,789,20199,0,false,false,true,1,0,false
11793,true,true,48,1927,1927,15545,231001,false,false,false,1,0,true
11794,true,true,43,483,483,17415,0,false,false,false,1,1,false
11795,true,true,60,1342,1342,27951,0,false,false,false,1,0,false
11796,true,true,43,371,371,13786,0,false,false,false,1,1,false
11797,true,true,61,674,2598,21062,0,false,false,false,0,0,true
11798,true,true,35,1546,3103,44985,0,false,false,false,1,1,true
11799,true,true,55,435,921,7959,0,false,false,false,1,0,true
11800,true,true,50,0,0,15573,398791,false,false,true,0,1,false
11801,false,true,56,827,827,33333,0,false,false,true,0,1,false
11802,false,true,43,0,0,17433,0,false,false,true,2,1,false
11803,true,true,57,766,766,14909,0,false,false,true,0,0,false
11804,true,true,46,245,245,17251,0,false,false,false,0,0,false
11805,true,true,41,0,0,65430,0,false,false,false,0,0,false
11806,true,true,63,278,794,29429,0,false,false,false,0,1,true
11807,true,true,52,0,0,13203,0,false,false,false,2,1,false
11808,true,true,44,510,1314,16054,0,false,false,false,1,0,true
11809,true,true,26,1322,2409,10411,0,false,false,false,1,0,true
11810,true,true,56,396,396,9419,0,false,false,true,0,1,false
11811,true,true,30,742,742,27631,386943,false,false,false,1,0,false
11812,true,true,23,723,723,31326,0,false,false,false,1,1,false
11813,true,true,57,490,490,34460,0,false,false,false,1,1,false
11814,true,true,55,1117,1352,15445,264199,false,false,false,0,2,true
11815,true,true,54,568,568,19397,0,false,false,true,0,0,false
11816,true,true,48,154,154,8707,0,false,false,false,2,1,false
11817,true,true,43,0,0,15579,0,false,false,true,1,2,true
11818,true,true,61,747,747,19119,0,false,false,false,1,0,false
11819,true,true,52,1271,1271,14959,0,false,false,true,1,1,false
11820,true,true,39,551,551,15177,0,false,false,false,1,0,false
11821,true,true,53,1270,1270,20992,0,false,false,false,1,0,false
11822,true,true,58,1354,1354,8453,0,false,false,false,1,1,false
11823,false,true,57,1513,1513,17197,0,false,false,false,1,2,false
11824,true,true,40,1210,1210,14663,0,false,false,false,1,1,false
11825,true,true,59,891,891,24520,0,false,false,false,0,0,false
11826,true,true,41,634,1154,24374,0,false,false,false,1,0,true
11827,true,true,56,493,493,37806,0,false,false,false,2,1,false
11828,true,true,65,667,667,34636,0,false,false,false,1,0,false
11829,true,true,65,1014,1014,19828,0,false,false,false,2,0,false
11830,true,true,53,975,975,24695,0,false,false,false,1,1,false
11831,false,true,41,0,0,19424,0,false,false,true,1,1,false
11832,true,true,52,0,0,35597,0,false,false,false,1,0,false
11833,true,true,65,0,621,9933,0,false,false,false,0,1,true
11834,true,true,55,1238,1238,31044,0,false,false,false,1,1,false
11835,true,true,66,0,0,19245,444508,false,false,true,1,1,false
11836,true,true,45,0,0,8953,0,false,false,false,0,0,false
11837,true,true,49,0,0,10705,0,false,false,true,0,0,true
11838,true,true,52,292,292,9347,0,false,false,false,0,0,false
11839,true,true,39,0,0,6113,0,false,false,false,1,2,false
11840,true,true,43,0,0,9923,0,false,false,false,2,0,false
11841,true,true,61,967,967,16694,0,false,false,false,2,1,false
11842,true,true,64,0,534,27676,0,false,false,true,1,0,true
11843,true,true,42,332,632,10338,0,false,false,false,1,0,true
11844,true,true,58,475,475,23168,0,false,false,false,1,0,false
11845,true,true,44,1133,1133,25806,0,false,false,true,1,1,false
11846,true,true,40,966,966,23227,0,false,false,false,1,0,false
11847,true,true,24,549,549,14849,0,false,false,false,0,1,false
11848,true,true,24,1333,1333,23576,0,false,false,false,1,1,false
11849,true,true,39,572,906,19330,0,false,false,false,1,1,true
11850,true,true,44,0,0,49937,0,false,false,false,1,1,false
11851,true,true,58,0,0,43448,0,false,false,false,2,2,false
11852,true,true,52,566,566,15669,0,false,false,true,2,1,false
11853,true,true,40,1352,1352,9111,0,false,false,false,0,0,false
11854,true,true,49,1220,1220,11563,0,false,false,false,0,2,false
11855,true,true,35,1042,1042,11721,0,false,false,false,1,0,false
11856,true,true,47,1577,1577,8722,423132,false,false,false,1,0,true
11857,true,true,55,479,479,10308,0,false,false,false,1,2,false
11858,false,true,49,1384,1384,9591,0,false,false,true,2,0,true
11859,true,true,59,767,767,13569,0,false,false,false,1,0,false
11860,true,true,58,0,0,14434,0,false,false,false,0,1,false
11861,true,true,36,675,2494,24855,0,false,false,true,1,0,true
11862,true,true,55,799,799,17384,0,false,false,false,1,1,false
11863,true,true,57,989,2009,7000,346007,false,false,false,1,1,true
11864,true,true,48,658,658,17562,0,false,false,false,0,2,false
11865,true,true,48,0,0,12000,0,false,false,false,0,1,false
11866,true,true,48,787,787,13204,323780,false,false,false,0,0,false
11867,true,true,35,1387,1387,16221,0,false,false,false,1,1,false
11868,true,true,57,840,840,26345,0,false,false,false,0,0,false
11869,true,true,40,832,832,8325,0,false,false,true,0,1,false
11870,true,true,51,0,0,16191,0,false,false,true,2,1,false
11871,true,true,36,1989,1989,23530,0,false,false,false,0,2,false
11872,true,true,55,1005,1005,17970,0,false,false,false,1,1,false
11873,true,true,65,1478,1478,8881,0,false,false,true,1,0,false
11874,true,true,57,363,363,36757,348099,false,false,false,0,0,false
11875,true,true,47,0,0,53204,0,false,false,false,2,1,false
11876,true,true,52,0,0,9068,0,false,false,false,1,0,false
